SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,TotalSpend
1,-0.5876006952326126,1.2897887632608152,-0.210424555973498,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,-0.7578807739952665
0,-0.7098325790615434,-0.8641919670874934,-0.7413274921019554,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0.6134316128019839
0,1.4088534073065913,0.7845340240433111,1.5507737453336823,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1.10529343292137
1,-1.076528230548336,0.6449241618911058,-0.7783210610506163,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.6942790668385006
1,-1.076528230548336,0.49534216672802883,-0.7878286509235279,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.5332498262637037
0,-0.791320501614164,1.1368827237607813,-0.4330698102363691,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,-0.8996386072428585
0,-0.8728084241667845,1.1950534996575333,-0.5089319948603673,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,-1.0430527618310925
0,-1.2802480369298874,-1.5123806127941604,-0.9988486154810059,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1.936222310620544
0,-1.1172721918246462,-0.30076645197323654,-0.8895885397489143,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.33603799302346016
0,-0.791320501614164,-1.4907743246039378,-0.8939783550266623,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1.1796802863391045
0,-0.9542963467194051,0.8958895093313793,-0.625383426273594,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.8549440858191757
0,-0.13941712119319946,0.8260845782552769,0.15015795925298497,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,-0.115170333762449
1,-1.2802480369298874,-0.6298468413320059,-0.9871350882825928,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.8063601821817907
0,-1.2802480369298874,0.49035610022259274,-0.9722670707087122,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,-0.6277774347065694
0,-0.5876006952326126,-0.29411836329932195,-0.5296457463468268,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.1728241547553597
0,-1.2395040756535771,0.13966942267360125,-0.9421560262156161,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,-0.17312081864811088
0,-0.09867315991688919,0.6233178737008834,0.1265764892433733,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.061504744230742606
0,1.368109446030281,0.02997595955401154,0.9245522573703029,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.04101039341966484
0,0.22727853029359305,1.0005969059455335,0.5880806371115521,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,0.22741419419961742
0,0.4717422979514547,-0.09633772525036473,0.282690673769118,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.04544657988902294
0,0.8791819107145575,1.5390920885326103,1.6463128909011544,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,1.3531419231617592
0,-1.2395040756535771,-1.4891123024354593,-0.9929367034486619,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.845760767974634
0,0.3902543753988342,0.09645684629315687,0.26424903772792496,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,0.03764270630307729
0,1.0421577558197987,-1.3179240190821602,-0.34121458000248467,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-1.3734847380676736
0,1.0421577558197987,0.9324539970379091,1.3331580281729547,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.9717641649582286
0,-0.3023929662984406,0.8078023344020117,0.037544858786130994,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.24427374408262914
0,1.5718292524118322,1.545740177206525,2.515915443987119,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,2.4296396271614653
0,0.18653456901728277,1.233280009532542,0.5568004458359401,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0.2300493550557831
0,-0.7505765403378537,0.8925654649944222,-0.43337864146193933,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,-0.6699386987405611
1,-1.1580161531009565,0.7994922235596185,-0.8430432621808316,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.9258249091606393
0,0.6347181430566958,-0.1395503016308091,0.3096913466332568,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.08857510831410893
1,-1.1987601143772668,-1.3129379525767242,-0.9730612081458928,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1.5738976502011284
0,-0.9950403079957154,0.023327870880096913,-0.7583793876280823,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.023212171825415913
0,-1.2802480369298874,1.0188791497987983,-0.9652521900136174,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-1.3044180313987044
0,1.4088534073065913,-1.4907743246039378,-0.428635876212111,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-2.10028248674344
0,-0.791320501614164,0.874283221141157,-0.5063069294430205,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.6918382371062675
0,0.512486259227765,-0.35395116136455285,0.016103147982255994,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,-0.18139510663704272
0,0.6754621043330061,0.325815905543208,0.6340082522284942,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.22007629718337923
0,0.797693988161937,0.9906247729346612,1.2099564285436932,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7902154258942632
0,1.24587756220135,0.5435408096139093,1.2976203778591247,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,0.6771852988387254
0,1.4495973685829016,0.8061403122335331,1.7217338880600523,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1.1685788753223283
0,-0.05792919864057891,-0.5184913560439374,-0.3462220577313732,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.03003578875769237
0,1.2866215234776603,-1.5073945462887242,-0.474144363237208,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-1.939446267627915
0,1.2051336009250397,1.3130570736195162,1.9104959450032195,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,1.5824091993511826
0,-1.2802480369298874,0.1629377330323022,-0.9766127672399504,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.20860071285641096
0,-1.076528230548336,0.8210985117498408,-0.7544307598154345,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.8839357279599281
0,-0.46536881140368175,0.706418982124815,-0.20488765328648903,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,-0.3287453620644239
0,1.6125732136881425,-1.3162619969136813,-0.21880711781040388,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-2.122568838418667
0,-0.01718523736426863,-0.9855195853864335,-0.5436534483637617,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.016936388002001465
1,1.5718292524118322,1.1584890119510036,2.160913950194155,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,1.8209469175822681
0,0.06430268518835193,1.3479595391575674,0.6200005502115594,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0.086677417893085
0,-1.1987601143772668,-0.9855195853864335,-0.9633550839136861,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1.1814015708988777
0,-0.8320644628904743,0.2975615286790714,-0.6229127764690322,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,-0.24759037353722
1,-0.9950403079957154,1.2149977656792768,-0.6630167170466504,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,-1.2089717509756137
0,0.10504664646466222,-1.346178395946297,-0.6448839122310277,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-0.14141152603733673
0,-1.1987601143772668,0.5285826100976015,-0.9017211950391728,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.6336437501384351
0,-1.1987601143772668,0.8327326669291911,-0.8995152577136712,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,-0.9982467070537235
0,0.8384379494382472,-0.12293007994602276,0.4740998555028872,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,-0.10306924415422312
0,-1.1580161531009565,-1.1882862899408269,-0.9501856380804419,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.3760547182598841
0,0.6347181430566958,1.160151034119482,1.188514717739818,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,0.736368910041623
0,-1.076528230548336,-0.2957803854678007,-0.8461756931830439,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.31841593499855625
1,-1.1987601143772668,1.3662417830108327,-0.8597201483616234,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,-1.6377961560690668
0,0.8791819107145575,-0.62486077482657,0.06209694121896325,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,-0.5493662899426027
0,-1.2802480369298874,-0.6930036837341939,-0.9879733444662834,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.8872166056858822
0,1.2051336009250397,0.5186104770867298,1.1902574082269644,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.6249949117289835
0,-0.42462485012737144,1.1717851892988325,-0.08517143463152012,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,-0.4975691103874903
0,-1.2802480369298874,-0.6547771738591854,-0.987465978881418,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.8382771914597218
1,0.7569500268856267,0.9706805069129179,1.156991873358401,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,0.734756635805087
0,-0.09867315991688919,0.1380074005051227,-0.10791464845744105,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,-0.013617626299756146
1,0.9606698332671781,0.12138717882033637,0.7635629513552001,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,0.11661300083810568
0,0.10504664646466222,0.13966942267360125,0.06988389997798355,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,0.014671804465517267
1,1.2866215234776603,-0.6963277280711512,0.20634318293350934,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,-0.8959102423306425
0,-0.09867315991688919,-0.674721439880929,-0.4303785666992572,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.06657689653672465
0,-0.3023929662984406,-1.5323248788159036,-0.8381019625717081,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,0.4633642654380396
0,0.3495104141225239,0.18121997688556707,0.25798417572350063,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.06333826916854876
0,-0.9542963467194051,-0.3140626293210656,-0.8089394711285778,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.2997088198021836
0,-1.2802480369298874,-0.3738954273862965,-0.9837379448013203,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.47867888692836735
0,1.5310852911355222,1.6554336403261145,2.470296660095747,True,False,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,2.5346100971542462
0,1.0014137945434884,-1.485788258098502,-0.5274839277678353,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,-1.4878888574305809
0,-0.9542963467194051,0.6881367382715502,-0.658075417437527,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.6566863753759478
0,1.4903413298592119,1.4609770466141145,2.2984762018124316,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,2.1773544745446634
1,0.4309983366751445,1.269844497239072,0.940170293634854,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.547300866146125
0,1.6125732136881425,1.0986562138857725,2.0109322714333047,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1.7716635815642274
0,0.4717422979514547,-1.504070501951767,-0.6456118715484431,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-0.7095336748717246
0,1.6125732136881425,0.6399380953856697,1.662813302095906,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1.0319470310375385
0,0.02355872391204165,1.2947748297662514,0.4754895960179532,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,0.030503242742723844
0,0.8791819107145575,0.8177744674128837,1.1409988277485148,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.7189725187936388
0,-0.22090504374582004,-1.499084435446331,-0.7826667575818543,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.33115531279094973
0,0.8791819107145575,0.5003282332334644,0.8933823629609662,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.43987953207863606
0,-1.1987601143772668,0.32082983903777235,-0.9098169850237635,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.3845980145405601
0,0.8384379494382472,0.3091956838584216,0.6841271482638893,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0.2592413951494116
0,-1.2802480369298874,0.15130357785295148,-0.9767671828527354,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.19370610852670953
0,-0.7098325790615434,-1.5290008344789465,-0.8772352907261056,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.0853346057254427
0,0.9606698332671781,0.3008855730160285,0.7983505829783595,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.2890516932618074
0,-1.1172721918246462,-0.013236616826432828,-0.8675512258671538,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.014788903894011598
0,0.6347181430566958,-0.29910442980475804,0.16231267391649837,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,-0.18984700826570786
0,-0.3023929662984406,-1.4874502802669807,-0.7992554062696259,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0.4497945024713791
0,-1.1987601143772668,0.3440981493964733,-0.9117361504969498,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,-0.4124911369275222
0,1.0421577558197987,1.1418687902662172,1.5166478949081732,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,1.1900074159045093
0,-0.9135523854430948,-0.2675260086036639,-0.7853359417457112,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.24439902332794705
0,-1.2802480369298874,0.15961368869534465,-0.9766568859864604,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.20434511161935315
0,1.5718292524118322,1.3080710071140806,2.242114503145867,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,2.056064273213718
0,1.3273654847539706,1.5291199555217385,2.1894367198128903,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,2.0297010510080824
0,-1.1172721918246462,0.5103003662443366,-0.8375063594938228,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.5701444086827296
0,-0.18016108246950976,-0.9655753193646899,-0.5832059046100043,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.1739590947425851
0,1.4088534073065913,0.16958582170621683,1.0291136865990762,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.23892156274169166
0,0.10504664646466222,0.8111263787389692,0.42706927172319425,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,0.08520610594555421
0,1.6125732136881425,-0.30409049631019386,0.7044658904050137,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,-0.49036818888695155
0,1.1643896396487294,-0.46863069098957844,0.35535424927113884,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,-0.5456687214096904
1,1.4495973685829016,-1.4891123024354593,-0.39146583227740994,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,-2.1586132751348677
0,-1.2802480369298874,-1.1400876470549464,-0.9939073158718824,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4595949720701094
0,-1.1987601143772668,-1.5190287014680746,-0.9839585385338704,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1.8209510199142203
0,1.5310852911355222,1.1136144134020802,2.0189618832981306,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1.7050386483564377
0,0.6347181430566958,-0.6398189743428778,-0.07718594151320456,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,-0.40610471128735115
0,1.4495973685829016,1.205025632668405,1.9796961989042032,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,1.746801986191066
0,0.5939741817803856,1.2931128075977727,1.079717888846082,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,0.7680756218426242
0,-0.01718523736426863,-0.9489550976799035,-0.4995347018537308,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,0.016308018601661867
0,-1.1172721918246462,-0.5118432673700231,-0.9047653885483649,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.5718682492051941
0,0.6754621043330061,-1.4924363467724167,-0.5562052317458656,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,-1.0080841953739605
0,0.6347181430566958,1.4161024480651918,1.252089831460773,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0.8988259162139796
1,-0.791320501614164,0.5717951864780458,-0.5100570228963731,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.4524732537843717
0,-0.7098325790615434,-1.495760391109374,-0.8708601318554061,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1.0617394560792697
0,-0.8320644628904743,-0.6564391960276642,-0.7765783705634701,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.5461997270630132
1,1.4088534073065913,-0.008250550320997212,0.8677273118653833,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,-0.011623815931891412
0,-0.9542963467194051,0.7130670707987297,-0.6674285916976535,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.6804773006291351
0,-0.791320501614164,-1.4974224132778524,-0.8985225859171956,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,1.1849410552033222
0,0.22727853029359305,0.8078023344020117,0.4670849748077922,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,0.18359612733062278
1,0.3902543753988342,1.0222031941357554,0.7267679167658343,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.39891926905814246
0,-0.3431369275747509,0.35240826023886646,-0.2362340226818661,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,-0.12092428767032788
1,-0.22090504374582004,1.2116737213423197,0.20786527968810534,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.2676648364187857
0,-0.9542963467194051,1.2565483198912426,-0.6112874867636391,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,-1.1991194711486193
0,0.6754621043330061,-0.2824842081199717,0.21940233190047845,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,-0.19080737765755895
1,1.1643896396487294,0.9773285955868325,1.5936351075681772,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,1.1379912912337506
0,0.7162060656093164,-0.7229200827668095,-0.03319955124270359,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,-0.517759748228378
1,-0.3023929662984406,0.8210985117498408,-0.03844968207739731,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,-0.24829441459126936
1,-0.42462485012737144,0.3191678168692938,-0.2606096301286582,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.1355265864036042
0,-1.2802480369298874,-1.472492080750673,-0.9983191905228855,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,1.8851550957758543
0,-1.1580161531009565,0.3175057947008148,-0.8902944396930749,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.3676768389666996
1,-0.5876006952326126,1.1618130562879607,-0.1972330507669987,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,-0.6826821596051322
1,0.9606698332671781,1.5673464653967473,1.8245746861749343,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,1.5057024675845943
1,0.8384379494382472,0.9706805069129179,1.1418591433054603,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,0.8138553737757452
0,0.7569500268856267,1.131896657255345,1.175433509399594,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.8567892051411845
0,-0.3431369275747509,-0.01489863899491184,-0.3197066910788446,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.005112273209759423
0,1.2051336009250397,0.23939075278231922,0.8827718044253037,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,0.28849783992871236
0,-0.3431369275747509,-0.5018711343591511,-0.46988690419898993,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1722105190824541
0,1.5310852911355222,0.5285826100976015,1.4712055860028415,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0.8093050594704605
